experiment_id,block,dag_id,cell_id,task_count,topology_family,weight_type,path_multiplicity,longest_path_count,observation_index,raw_seed,allocation,actual_rho_h_p0,phase_profile,P,C,gamma,H,W4,L4,B4,active_branches,critical_path,reference_path,reference_path_length,policy_makespan,policy_queue,policy_blocked_any
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,low,0.3,equal_alternating,1,1,1,92.160,768.000,348.000,768.000,work,t01->t04->t07->t08->t13->t15->t18->t22->t25->t27->t29->t30->t32->t35->t37->t39->t41->t43->t44->t47->t49->t51->t53->t55->t56->t59->t61->t63->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,high,0.7,equal_alternating,1,1,1,92.160,768.000,348.000,768.000,work,t01->t04->t07->t08->t13->t15->t18->t22->t25->t27->t29->t30->t32->t35->t37->t39->t41->t43->t44->t47->t49->t51->t53->t55->t56->t59->t61->t63->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,low,0.3,equal_alternating,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t08->t13->t15->t18->t22->t25->t27->t29->t30->t32->t35->t37->t39->t41->t43->t44->t47->t49->t51->t53->t55->t56->t59->t61->t63->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,348.000,360.253,19.164,18.169
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,high,0.7,equal_alternating,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t08->t13->t15->t18->t22->t25->t27->t29->t30->t32->t35->t37->t39->t41->t43->t44->t47->t49->t51->t53->t55->t56->t59->t61->t63->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,348.000,360.543,20.242,17.784
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,low,0.3,equal_alternating,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t08->t13->t15->t18->t22->t25->t27->t29->t30->t32->t35->t37->t39->t41->t43->t44->t47->t49->t51->t53->t55->t56->t59->t61->t63->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,348.000,360.253,19.164,18.169
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,high,0.7,equal_alternating,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t08->t13->t15->t18->t22->t25->t27->t29->t30->t32->t35->t37->t39->t41->t43->t44->t47->t49->t51->t53->t55->t56->t59->t61->t63->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,348.000,360.543,20.242,17.784
EXP-08,C,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,low,0.3,io,4,1,1.3,92.160,795.6480,362.1681,362.1681,critical_path,t01->t02->t06->t08->t13->t15->t18->t22->t25->t27->t28->t31->t33->t34->t36->t39->t41->t43->t44->t47->t48->t51->t53->t54->t57->t58->t61->t63->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,356.2944,,,
EXP-08,C,exp08_confirmatory_n64_mixed_homogeneous_17,n64_mixed_homogeneous,64,mixed,homogeneous,tied,35400,17,2012600718139032731,high,0.7,io,4,1,1.3,92.160,795.6480,367.3536,367.3536,critical_path,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,t01->t04->t07->t10->t11->t16->t17->t20->t23->t27->t28->t30->t32->t35->t36->t38->t40->t43->t45->t46->t49->t50->t52->t55->t56->t59->t61->t62->t64,367.3536,,,
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,low,0.3,io,1,1,1,92.160,768.000,348.000,768.000,work,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,high,0.7,io,1,1,1,92.160,768.000,348.000,768.000,work,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,low,0.3,io,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,373.423,39.244,36.452
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,high,0.7,io,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,369.645,34.639,30.118
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,low,0.3,io,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,373.423,39.244,36.452
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,high,0.7,io,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,369.645,34.639,30.118
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,low,0.3,equal_alternating,1,1,1,92.160,768.000,348.000,768.000,work,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,high,0.7,equal_alternating,1,1,1,92.160,768.000,348.000,768.000,work,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,low,0.3,equal_alternating,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,360.254,17.786,16.771
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,high,0.7,equal_alternating,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,360.546,17.588,16.157
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,low,0.3,equal_alternating,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,360.254,17.786,16.771
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,high,0.7,equal_alternating,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t02->t07->t10->t12->t14->t19->t22->t25->t26->t28->t31->t33->t35->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,348.000,360.546,17.588,16.157
EXP-08,C,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,low,0.3,io,4,1,1.3,92.160,795.6480,362.9688,362.9688,critical_path,t01->t04->t05->t10->t12->t16->t17->t20->t24->t27->t29->t30->t32->t34->t37->t38->t41->t42->t44->t47->t49->t50->t53->t55->t57->t58->t61->t63->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,356.2944,,,
EXP-08,C,exp08_confirmatory_n64_mixed_homogeneous_18,n64_mixed_homogeneous,64,mixed,homogeneous,tied,21760,18,10846374632781034649,high,0.7,io,4,1,1.3,92.160,795.6480,367.3536,367.3536,critical_path,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,t01->t02->t07->t08->t11->t15->t18->t22->t25->t26->t28->t31->t33->t34->t36->t39->t40->t42->t45->t46->t48->t51->t52->t54->t56->t59->t60->t62->t64,367.3536,,,
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,low,0.3,io,1,1,1,92.160,768.000,348.000,768.000,work,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,high,0.7,io,1,1,1,92.160,768.000,348.000,768.000,work,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,low,0.3,io,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,374.793,44.303,37.851
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,high,0.7,io,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,365.839,27.818,24.335
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,low,0.3,io,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,374.793,44.303,37.851
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,high,0.7,io,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,365.839,27.818,24.335
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,low,0.3,equal_alternating,1,1,1,92.160,768.000,348.000,768.000,work,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,high,0.7,equal_alternating,1,1,1,92.160,768.000,348.000,768.000,work,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,768.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,low,0.3,equal_alternating,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,361.397,22.156,19.081
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,high,0.7,equal_alternating,4,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,358.122,14.804,13.820
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,low,0.3,equal_alternating,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,361.397,22.156,19.081
EXP-08,AB,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,high,0.7,equal_alternating,8,1,1,92.160,768.000,348.000,348.000,critical_path,t01->t04->t07->t10->t13->t15->t18->t22->t25->t26->t28->t31->t33->t34->t37->t39->t41->t43->t45->t47->t49->t51->t52->t54->t57->t59->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,348.000,358.122,14.804,13.820
EXP-08,C,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,low,0.3,io,4,1,1.3,92.160,795.6480,362.1672,362.1672,critical_path,t01->t02->t06->t08->t12->t14->t18->t22->t23->t27->t29->t30->t33->t34->t37->t38->t40->t42->t44->t46->t48->t51->t52->t54->t57->t59->t61->t62->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,356.2944,,,
EXP-08,C,exp08_confirmatory_n64_mixed_homogeneous_19,n64_mixed_homogeneous,64,mixed,homogeneous,tied,13340,19,3126608895982219868,high,0.7,io,4,1,1.3,92.160,795.6480,367.3536,367.3536,critical_path,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,t01->t04->t07->t09->t13->t15->t18->t20->t25->t26->t28->t31->t32->t34->t37->t38->t40->t43->t45->t47->t49->t50->t53->t55->t56->t58->t60->t63->t64,367.3536,,,
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,low,0.3,io,1,1,1,192.960,1608.000,864.000,1608.000,work,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,1608.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,high,0.7,io,1,1,1,192.960,1608.000,864.000,1608.000,work,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,1608.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,low,0.3,io,4,1,1,192.960,1608.000,864.000,864.000,critical_path,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,882.412,61.605,52.424
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,high,0.7,io,4,1,1,192.960,1608.000,864.000,864.000,critical_path,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,864.000,45.442,37.937
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,low,0.3,io,8,1,1,192.960,1608.000,864.000,864.000,critical_path,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,882.412,61.605,52.424
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,high,0.7,io,8,1,1,192.960,1608.000,864.000,864.000,critical_path,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,864.000,45.442,37.937
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,low,0.3,equal_alternating,1,1,1,192.960,1608.000,864.000,1608.000,work,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,1608.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,high,0.7,equal_alternating,1,1,1,192.960,1608.000,864.000,1608.000,work,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,1608.000,0,0
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,low,0.3,equal_alternating,4,1,1,192.960,1608.000,864.000,864.000,critical_path,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,877.158,31.417,29.608
EXP-08,AB,exp08_confirmatory_n64_mixed_lognormal_00,n64_mixed_lognormal,64,mixed,lognormal,unique,1,0,14990837786015937935,high,0.7,equal_alternating,4,1,1,192.960,1608.000,864.000,864.000,critical_path,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,t01->t04->t06->t10->t11->t15->t18->t20->t23->t27->t29->t31->t33->t35->t36->t38->t40->t42->t44->t47->t48->t50->t52->t54->t56->t59->t61->t62->t64,864.000,864.198,23.447,19.695
