experiment_id,scenario_id,semantic_sha256,P,m,overhead_rate,lambda_h,alias_count,aliases,policy_id,task_count,total_overhead,human_overhead,agent_overhead,useful_W4,useful_H,W4,H,L4,W4_over_P,gamma_H,B4,active_branches,critical_path,solver_status,T_star,incumbent_makespan,solver_best_bound,solver_gap,solver_wall_time_seconds,incumbent_gap_to_B4,exact_critical_chain,baseline_gap_to_optimum,exact_makespan,exact_queue,exact_blocked_any,exact_full_agent_stop,exact_maximum_queue_length,baseline_makespan,baseline_queue,baseline_blocked_any,baseline_full_agent_stop,baseline_maximum_queue_length,canonical_scenario_id,analysis_overhead_rate,analysis_lambda_h,decomposition_gain_at_P,decomposition_gain_at_P1,interaction_contrast
EXP-05,exp05_p03_m04_ro050_lh05,69284ffcef7f9402d64ee17808b703ae05d26ff76d99d871931e8a1fed595450,3,4,0.05,0.5,1,"P=3,m=4,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,8,3.60,1.800,1.800,60.00,15.00,63.600,16.800,30.00,21.200,16.800,30.00,critical_path,t02->t03,OPTIMAL,31.95000,31.95000,31.950000,0.0,0.032954,1.95000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t04_part_04.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,1.72500,31.95000,0,0,0,0,33.675,10.650,8.400,2.25,2,exp05_p03_m04_ro050_lh05,0.05,0.5,4.05000,-3.60000,7.65000
EXP-05,exp05_p03_m04_ro100_lh00,a095f33b3dc0bc116e1da16e2a09bf0b7cf7382df3805ddb70a9e6d9e48e1f33,3,4,0.10,0,1,"P=3,m=4,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,8,7.20,0.00,7.20,60.00,15.00,67.20,15.00,30.00,22.40,15.00,30.00,critical_path,t02->t03,OPTIMAL,33.90000,33.90000,33.900000,0.0,0.067038,3.90000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_03.specification -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,33.90000,2.40000,2.40000,0,1,33.90,6.75,4.50,2.25,2,exp05_p03_m04_ro100_lh00,0.10,0,2.10000,-7.20000,9.30000
EXP-05,exp05_p03_m04_ro100_lh05,39ccc49b0aaf42e6fbee12aa9de0c19e7d9c9c25976fec332588bd8bc7cc8a91,3,4,0.10,0.5,1,"P=3,m=4,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,8,7.20,3.600,3.600,60.00,15.00,67.200,18.600,30.00,22.400,18.600,30.00,critical_path,t02->t03,OPTIMAL,34.35000,34.35000,34.350000,0.0,0.017973,4.35000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_02.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.45000,34.35000,1.95000,1.95000,0,1,34.800,7.650,5.400,2.25,2,exp05_p03_m04_ro100_lh05,0.10,0.5,1.65000,-7.20000,8.85000
EXP-05,exp05_p03_m06_ro000_lh00,c463e9a3f022d750df89afa9786fbe583ec47be5400b109db620f68f190bfbaf,3,6,0,0,2,"P=3,m=6,r_o=0,lambda_h=0;P=3,m=6,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,10,0,0,0,60.00,15.00,60.00,15.00,30.00,20.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.50000,30.50000,30.500000,0.0,0.104929,0.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.50000,0,0,0,0,30.50,7.00,4.75,2.25,2,exp05_p03_m06_ro000_lh00,0,shared,5.50000,0.00000,5.50000
EXP-05,exp05_p03_m06_ro050_lh00,2233d192b44315bb820dbc1e33ad2dc19028f09aa85aac0e13f099259bb978bb,3,6,0.05,0,1,"P=3,m=6,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,10,6.00,0.00,6.00,60.00,15.00,66.00,15.00,30.00,22.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,32.75000,32.75000,32.750000,0.0,0.219328,2.75000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t04_part_05.specification -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.25000,32.75000,1.75000,1.75000,0,1,33.00,6.75,4.50,2.25,2,exp05_p03_m06_ro050_lh00,0.05,0,3.25000,-6.00000,9.25000
EXP-05,exp05_p03_m06_ro050_lh05,3d86d3b5b5e867016b5845b163f3092b1f8c8391db910e540b7a721a7f143ef5,3,6,0.05,0.5,1,"P=3,m=6,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,10,6.00,3.000,3.000,60.00,15.00,66.000,18.000,30.00,22.000,18.000,30.00,critical_path,t02->t03,OPTIMAL,33.00000,33.00000,33.000000,0.0,0.256554,3.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_05.specification -> [task] t04_part_05.implementation -> [agent] t04_part_04.specification -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,1.50000,33.00000,1.50000,1.50000,0,1,34.500,8.250,6.000,2.25,2,exp05_p03_m06_ro050_lh05,0.05,0.5,3.00000,-6.00000,9.00000
EXP-05,exp05_p03_m06_ro100_lh00,f0c35d3003a04184f14990c368c5c94a21ceb37449d9bc3354bae6d2b41a41df,3,6,0.10,0,1,"P=3,m=6,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,10,12.00,0.00,12.00,60.00,15.00,72.00,15.00,30.00,24.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,35.00000,35.00000,35.000000,0.0,0.112540,5.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_05.specification -> [human] t04_part_06.specification -> [task] t04_part_06.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance,2.25000,35.00000,0,0,0,0,37.25,6.50,4.25,2.25,2,exp05_p03_m06_ro100_lh00,0.10,0,1.00000,-12.00000,13.00000
EXP-05,exp05_p03_m06_ro100_lh05,bd6677d52be847760cdf343f77e46be737897a98506825b9022cc4d0101567f1,3,6,0.10,0.5,1,"P=3,m=6,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,10,12.00,6.000,6.000,60.00,15.00,72.000,21.000,30.00,24.000,21.000,30.00,critical_path,t02->t03,OPTIMAL,36.75000,36.75000,36.750000,0.0,0.015387,6.75000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [task] t04_part_04.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_05.specification -> [task] t04_part_05.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,1.00000,36.75000,0.25000,0.25000,0,1,37.750,7.000,4.750,2.25,2,exp05_p03_m06_ro100_lh05,0.10,0.5,-0.75000,-12.00000,11.25000
EXP-05,exp05_p03_m08_ro000_lh00,0e4e6f8173f8f66b8cc526c7df172dc16ad5eeb91944c8e9f43aa9c9103b501b,3,8,0,0,2,"P=3,m=8,r_o=0,lambda_h=0;P=3,m=8,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,12,0,0,0,60.000,15.000,60.000,15.000,30.00,20.000,15.000,30.00,critical_path,t02->t03,OPTIMAL,30.37500,30.37500,30.375000,0.0,6.979933,0.37500,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.37500,0,0,0,0,30.375,6.750,4.500,2.25,2,exp05_p03_m08_ro000_lh00,0,shared,5.62500,0.00000,5.62500
EXP-05,exp05_p03_m08_ro050_lh00,a43e7c8e1e0a692f9407e453b846fcd82e56d52dbbf89d67d2227f9f18a94984,3,8,0.05,0,1,"P=3,m=8,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,12,8.40,0.00,8.40,60.000,15.000,68.400,15.000,30.00,22.800,15.000,30.00,critical_path,t02->t03,OPTIMAL,33.75000,33.75000,33.750000,0.0,3.783872,3.75000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t04_part_08.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2 -> [human] t04_join.acceptance,0.67500,33.75000,1.57500,1.57500,0,1,34.425,6.375,4.125,2.25,2,exp05_p03_m08_ro050_lh00,0.05,0,2.25000,-8.40000,10.65000
EXP-05,exp05_p03_m08_ro050_lh05,a8ef05a443f7247dca5e231e8d85d621131c95ecda13787d1ff6c6a24a4dae81,3,8,0.05,0.5,1,"P=3,m=8,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,12,8.40,4.200,4.200,60.000,15.000,68.4000,19.2000,30.00,22.8000,19.2000,30.00,critical_path,t02->t03,OPTIMAL,34.42500,34.42500,34.425000,0.0,164.457077,4.42500,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_05.specification -> [human] t03.human_1 -> [human] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_07.specification -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.67500,34.42500,0.63750,0.63750,0,1,35.100,7.0500,4.8000,2.25,2,exp05_p03_m08_ro050_lh05,0.05,0.5,1.57500,-8.40000,9.97500
EXP-05,exp05_p03_m08_ro100_lh00,76b44caa951c56ed5680a5473ed0e3f09bbfc764c370184687fb411ac6d5197e,3,8,0.10,0,1,"P=3,m=8,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,12,16.80,0.00,16.80,60.000,15.000,76.800,15.000,30.00,25.600,15.000,30.00,critical_path,t02->t03,OPTIMAL,38.10000,38.10000,38.100000,0.0,3.851215,8.10000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_04.specification -> [human] t04_part_07.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,2.62500,38.10000,0,0,0,0,40.725,6.375,4.125,2.25,2,exp05_p03_m08_ro100_lh00,0.10,0,-2.10000,-16.80000,14.70000
EXP-05,exp05_p03_m08_ro100_lh05,3033bfbc0156e300d60dee80eb19fdeb0efcc6120ea6b3e4814f4a2194c7b5c6,3,8,0.10,0.5,1,"P=3,m=8,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,12,16.80,8.400,8.400,60.000,15.000,76.800,23.400,30.00,25.600,23.400,30.00,critical_path,t02->t03,OPTIMAL,39.15000,39.15000,39.150000,0.0,88.352690,9.15000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [agent] t04_part_06.specification -> [task] t04_part_06.implementation -> [agent] t04_part_08.specification -> [human] t04_part_05.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,2.10000,39.15000,0,0,0,0,41.250,6.900,4.650,2.25,2,exp05_p03_m08_ro100_lh05,0.10,0.5,-3.15000,-16.80000,13.65000
EXP-05,exp05_p04_m01_ro000_lh00,b9848e6e8237dde836294860c52572b6c4924bbee59f8816e060071de963404a,4,1,0,0,6,"P=4,m=1,r_o=0,lambda_h=0;P=4,m=1,r_o=0,lambda_h=0.5;P=4,m=1,r_o=0.05,lambda_h=0;P=4,m=1,r_o=0.05,lambda_h=0.5;P=4,m=1,r_o=0.10,lambda_h=0;P=4,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,15.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001765,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p04_m01_ro000_lh00,0,shared,0.00000,0.00000,0.00000
EXP-05,exp05_p04_m01_ro000_lh00,b9848e6e8237dde836294860c52572b6c4924bbee59f8816e060071de963404a,4,1,0.05,0,6,"P=4,m=1,r_o=0,lambda_h=0;P=4,m=1,r_o=0,lambda_h=0.5;P=4,m=1,r_o=0.05,lambda_h=0;P=4,m=1,r_o=0.05,lambda_h=0.5;P=4,m=1,r_o=0.10,lambda_h=0;P=4,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,15.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001765,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p04_m01_ro000_lh00,0.05,0,0.00000,0.00000,0.00000
EXP-05,exp05_p04_m01_ro000_lh00,b9848e6e8237dde836294860c52572b6c4924bbee59f8816e060071de963404a,4,1,0.05,0.5,6,"P=4,m=1,r_o=0,lambda_h=0;P=4,m=1,r_o=0,lambda_h=0.5;P=4,m=1,r_o=0.05,lambda_h=0;P=4,m=1,r_o=0.05,lambda_h=0.5;P=4,m=1,r_o=0.10,lambda_h=0;P=4,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,15.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001765,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p04_m01_ro000_lh00,0.05,0.5,0.00000,0.00000,0.00000
EXP-05,exp05_p04_m01_ro000_lh00,b9848e6e8237dde836294860c52572b6c4924bbee59f8816e060071de963404a,4,1,0.10,0,6,"P=4,m=1,r_o=0,lambda_h=0;P=4,m=1,r_o=0,lambda_h=0.5;P=4,m=1,r_o=0.05,lambda_h=0;P=4,m=1,r_o=0.05,lambda_h=0.5;P=4,m=1,r_o=0.10,lambda_h=0;P=4,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,15.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001765,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p04_m01_ro000_lh00,0.10,0,0.00000,0.00000,0.00000
EXP-05,exp05_p04_m01_ro000_lh00,b9848e6e8237dde836294860c52572b6c4924bbee59f8816e060071de963404a,4,1,0.10,0.5,6,"P=4,m=1,r_o=0,lambda_h=0;P=4,m=1,r_o=0,lambda_h=0.5;P=4,m=1,r_o=0.05,lambda_h=0;P=4,m=1,r_o=0.05,lambda_h=0.5;P=4,m=1,r_o=0.10,lambda_h=0;P=4,m=1,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,5,0,0,0,60.00,15.00,60.00,15.00,36.00,15.00,15.00,36.00,critical_path,t02->t04_part_01->t04_join,OPTIMAL,36.00000,36.00000,36.000000,0.0,0.001765,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.acceptance,0.00000,36.00000,0,0,0,0,36.00,4.50,4.50,0,1,exp05_p04_m01_ro000_lh00,0.10,0.5,0.00000,0.00000,0.00000
EXP-05,exp05_p04_m02_ro000_lh00,4569c923bf0d590f223c26c9f43e25788bd8385b7678c83a331d5c1c85a9b7d0,4,2,0,0,2,"P=4,m=2,r_o=0,lambda_h=0;P=4,m=2,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,6,0,0,0,60.00,15.00,60.00,15.00,30.00,15.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.50000,31.50000,31.500000,0.0,0.002804,1.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,31.50000,0,0,0,0,31.50,9.00,6.75,0,2,exp05_p04_m02_ro000_lh00,0,shared,4.50000,0.00000,4.50000
EXP-05,exp05_p04_m02_ro050_lh00,debf880694450a2827030c425662fd175d1c1ad72734d23a3cea90f0d6e1b055,4,2,0.05,0,1,"P=4,m=2,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,6,1.20,0.00,1.20,60.00,15.00,61.20,15.00,30.00,15.30,15.00,30.00,critical_path,t02->t03,OPTIMAL,32.40000,32.40000,32.400000,0.0,0.003557,2.40000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t03.human_1 -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.40000,0.90000,0.90000,0,1,32.40,9.90,7.65,0,2,exp05_p04_m02_ro050_lh00,0.05,0,3.60000,-1.20000,4.80000
EXP-05,exp05_p04_m02_ro050_lh05,1794877cd12d4f9d26a80631dae03b5c5cae778daea640b116c5602340d28f02,4,2,0.05,0.5,1,"P=4,m=2,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,6,1.20,0.600,0.600,60.00,15.00,61.200,15.600,30.00,15.300,15.600,30.00,critical_path,t02->t03,OPTIMAL,32.55000,32.55000,32.550000,0.0,0.003470,2.55000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_01.specification -> [human] t03.human_1 -> [human] t04_part_02.specification -> [task] t04_part_02.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.55000,0.90000,0.90000,0,1,32.550,10.200,7.950,0,2,exp05_p04_m02_ro050_lh05,0.05,0.5,3.45000,-1.20000,4.65000
EXP-05,exp05_p04_m02_ro100_lh00,b60ac8ec0e22af7d210515005db5e28d8ccb525542310eeeebb7612918b36bab,4,2,0.10,0,1,"P=4,m=2,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,6,2.40,0.00,2.40,60.00,15.00,62.40,15.00,30.00,15.60,15.00,30.00,critical_path,t02->t03,OPTIMAL,33.00000,33.00000,33.000000,0.0,0.003178,3.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t04_part_01.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,33.00000,0,0,0,0,33.00,9.45,7.20,0,2,exp05_p04_m02_ro100_lh00,0.10,0,3.00000,-2.40000,5.40000
EXP-05,exp05_p04_m02_ro100_lh05,20d18210a37724c9d24d8990fb9be172e8beea101d57bdf1ccd79264ced6a226,4,2,0.10,0.5,1,"P=4,m=2,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,6,2.40,1.200,1.200,60.00,15.00,62.400,16.200,30.00,15.600,16.200,30.00,critical_path,t02->t03,OPTIMAL,33.60000,33.60000,33.600000,0.0,0.003215,3.60000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t04_part_01.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,33.60000,0,0,0,0,33.600,10.050,7.800,0,2,exp05_p04_m02_ro100_lh05,0.10,0.5,2.40000,-2.40000,4.80000
EXP-05,exp05_p04_m03_ro000_lh00,17c0a27af9807ebfa7fc7df82e25db419c7ed192ef8ad0aad1a785d93f59d49c,4,3,0,0,2,"P=4,m=3,r_o=0,lambda_h=0;P=4,m=3,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,7,0,0,0,60.00,15.00,60.00,15.00,30.00,15.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.003698,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,11.25,5.75,2.25,3,exp05_p04_m03_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p04_m03_ro050_lh00,5e817faade79f1179a51b69be40bceea6ee2de079d58420de982b41b2d44af77,4,3,0.05,0,1,"P=4,m=3,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,7,2.40,0.00,2.40,60.00,15.00,62.40,15.00,30.00,15.60,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.10000,30.10000,30.100000,0.0,0.004434,0.10000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [human] t04_part_02.specification -> [human] t04_part_03.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,30.10000,0.10000,0.10000,0,1,30.10,11.35,5.85,2.25,3,exp05_p04_m03_ro050_lh00,0.05,0,5.90000,-2.40000,8.30000
EXP-05,exp05_p04_m03_ro050_lh05,cccd8af6e9f414d6dfc80966d4f37011b97c0cc8c8f7ba4ac3d3199cf5f10269,4,3,0.05,0.5,1,"P=4,m=3,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,7,2.40,1.200,1.200,60.00,15.00,62.400,16.200,30.00,15.600,16.200,30.00,critical_path,t02->t03,OPTIMAL,30.50000,30.50000,30.500000,0.0,0.003695,0.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [human] t04_part_03.specification -> [human] t04_part_02.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,30.50000,0.50000,0.50000,0,1,30.500,12.350,6.650,2.25,3,exp05_p04_m03_ro050_lh05,0.05,0.5,5.50000,-2.40000,7.90000
EXP-05,exp05_p04_m03_ro100_lh00,1ddbe91628f276fb5d0b431ab130e010f1242e631e45a22939f4caf2f7156c8b,4,3,0.10,0,1,"P=4,m=3,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,7,4.80,0.00,4.80,60.00,15.00,64.80,15.00,30.00,16.20,15.00,30.00,critical_path,t02->t03,OPTIMAL,31.70000,31.70000,31.700000,0.0,0.003955,1.70000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [human] t04_part_03.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,31.70000,0.70000,0.70000,0,1,31.70,12.95,7.45,2.25,3,exp05_p04_m03_ro100_lh00,0.10,0,4.30000,-4.80000,9.10000
EXP-05,exp05_p04_m03_ro100_lh05,3cfe3b7a2ba44f7930184abbb9b42ddddc735e94d1ed5d10da8ed0fafe24d09a,4,3,0.10,0.5,1,"P=4,m=3,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,7,4.80,2.400,2.400,60.00,15.00,64.800,17.400,30.00,16.200,17.400,30.00,critical_path,t02->t03,OPTIMAL,32.50000,32.50000,32.500000,0.0,0.004251,2.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t03.human_1 -> [human] t04_part_03.specification -> [human] t04_part_01.specification -> [task] t04_part_01.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,32.50000,1.10000,1.10000,0,1,32.500,14.950,9.050,2.25,3,exp05_p04_m03_ro100_lh05,0.10,0.5,3.50000,-4.80000,8.30000
EXP-05,exp05_p04_m04_ro000_lh00,4b25f882ef01262819295dc5eb4dbe85b58368f3469e4a4438095b560180f14f,4,4,0,0,2,"P=4,m=4,r_o=0,lambda_h=0;P=4,m=4,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,8,0,0,0,60.00,15.00,60.00,15.00,30.00,15.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.004476,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,10.50,5.25,2.25,3,exp05_p04_m04_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p04_m04_ro050_lh00,1966da08cbb4545499c3e86c7b0d58feceb0ec039083d8eddb30850d3c7e23c3,4,4,0.05,0,1,"P=4,m=4,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,8,3.60,0.00,3.60,60.00,15.00,63.60,15.00,30.00,15.90,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.75000,30.75000,30.750000,0.0,0.005249,0.75000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_04.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,1.95000,30.75000,0,0,0,0,32.70,13.20,7.95,2.25,3,exp05_p04_m04_ro050_lh00,0.05,0,5.25000,-3.60000,8.85000
EXP-05,exp05_p04_m04_ro050_lh05,548ff4ed1e6f7ec22f1fb15cb814b3fbf73c653dce6ef1b74442dea356f8cdfb,4,4,0.05,0.5,1,"P=4,m=4,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,8,3.60,1.800,1.800,60.00,15.00,63.600,16.800,30.00,15.900,16.800,30.00,critical_path,t02->t03,OPTIMAL,30.97500,30.97500,30.975000,0.0,0.005139,0.97500,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_03.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,1.72500,30.97500,0,0,0,0,32.700,13.875,8.400,2.25,3,exp05_p04_m04_ro050_lh05,0.05,0.5,5.02500,-3.60000,8.62500
