experiment_id,mode,u,scenario_3_id,scenario_3_sha256,scenario_4_id,scenario_4_sha256,status_3,status_4,T3_star,T4_star,margin_T3_minus_T4,ratio_T3_to_T4,ranking_reversal,B4_3,B4_4,baseline_3,baseline_4,baseline_margin_3_minus_4,solver_gap_3,solver_gap_4,solver_wall_time_3,solver_wall_time_4
EXP-06C,critical_task_agent,0.000,exp06c_critical_task_agent_u000_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_critical_task_agent_u000_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002900,0.005842
EXP-06C,critical_task_agent,0.005,exp06c_critical_task_agent_u005_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_critical_task_agent_u005_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002824,0.005348
EXP-06C,critical_task_agent,0.010,exp06c_critical_task_agent_u010_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_critical_task_agent_u010_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002687,0.005720
EXP-06C,critical_task_agent,0.015,exp06c_critical_task_agent_u015_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_critical_task_agent_u015_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002887,0.005533
EXP-06C,critical_task_agent,0.020,exp06c_critical_task_agent_u020_v3,d0f888c6ac6fc83dbe6ad620710cf2bd60b71e533003b7388740291c24392af8,exp06c_critical_task_agent_u020_v4,152a373eab7632be2600b5ab7c541550b085b4a2d10b602e8ab7c3926166297d,OPTIMAL,OPTIMAL,43.05,36.70,6.35,1.173024523160762942779291553,false,43.0500,36.700,43.45,37.10,6.35,0.0,0.0,0.002808,0.005314
EXP-06C,critical_task_agent,0.025,exp06c_critical_task_agent_u025_v3,d0f888c6ac6fc83dbe6ad620710cf2bd60b71e533003b7388740291c24392af8,exp06c_critical_task_agent_u025_v4,152a373eab7632be2600b5ab7c541550b085b4a2d10b602e8ab7c3926166297d,OPTIMAL,OPTIMAL,43.05,36.70,6.35,1.173024523160762942779291553,false,43.0500,36.700,43.45,37.10,6.35,0.0,0.0,0.002807,0.005511
EXP-06C,critical_task_agent,0.030,exp06c_critical_task_agent_u030_v3,d0f888c6ac6fc83dbe6ad620710cf2bd60b71e533003b7388740291c24392af8,exp06c_critical_task_agent_u030_v4,152a373eab7632be2600b5ab7c541550b085b4a2d10b602e8ab7c3926166297d,OPTIMAL,OPTIMAL,43.05,36.70,6.35,1.173024523160762942779291553,false,43.0500,36.700,43.45,37.10,6.35,0.0,0.0,0.002654,0.005084
EXP-06C,critical_task_agent,0.035,exp06c_critical_task_agent_u035_v3,d0f888c6ac6fc83dbe6ad620710cf2bd60b71e533003b7388740291c24392af8,exp06c_critical_task_agent_u035_v4,d73201f8eec7a7a1efe293262252bbe8a1eb1be65f40c7d620a33d9016f4ab4b,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002538,0.005382
EXP-06C,critical_task_agent,0.040,exp06c_critical_task_agent_u040_v3,d0f888c6ac6fc83dbe6ad620710cf2bd60b71e533003b7388740291c24392af8,exp06c_critical_task_agent_u040_v4,d73201f8eec7a7a1efe293262252bbe8a1eb1be65f40c7d620a33d9016f4ab4b,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002525,0.005307
EXP-06C,critical_task_agent,0.045,exp06c_critical_task_agent_u045_v3,d0f888c6ac6fc83dbe6ad620710cf2bd60b71e533003b7388740291c24392af8,exp06c_critical_task_agent_u045_v4,d73201f8eec7a7a1efe293262252bbe8a1eb1be65f40c7d620a33d9016f4ab4b,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002563,0.005405
EXP-06C,critical_task_agent,0.050,exp06c_critical_task_agent_u050_v3,17927926007862dd8c5e779d7b250971812d1ce28978bb59fde638a5cf041fde,exp06c_critical_task_agent_u050_v4,8ccaac263d234b583366568572ae5fb6ddc05092e28438155b9e74f1fa885547,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002571,0.005511
EXP-06C,critical_task_agent,0.055,exp06c_critical_task_agent_u055_v3,17927926007862dd8c5e779d7b250971812d1ce28978bb59fde638a5cf041fde,exp06c_critical_task_agent_u055_v4,8ccaac263d234b583366568572ae5fb6ddc05092e28438155b9e74f1fa885547,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002832,0.005178
EXP-06C,critical_task_agent,0.060,exp06c_critical_task_agent_u060_v3,17927926007862dd8c5e779d7b250971812d1ce28978bb59fde638a5cf041fde,exp06c_critical_task_agent_u060_v4,8ccaac263d234b583366568572ae5fb6ddc05092e28438155b9e74f1fa885547,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002535,0.005410
EXP-06C,critical_task_agent,0.065,exp06c_critical_task_agent_u065_v3,17927926007862dd8c5e779d7b250971812d1ce28978bb59fde638a5cf041fde,exp06c_critical_task_agent_u065_v4,8ccaac263d234b583366568572ae5fb6ddc05092e28438155b9e74f1fa885547,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002544,0.005509
EXP-06C,critical_task_agent,0.070,exp06c_critical_task_agent_u070_v3,17927926007862dd8c5e779d7b250971812d1ce28978bb59fde638a5cf041fde,exp06c_critical_task_agent_u070_v4,8ccaac263d234b583366568572ae5fb6ddc05092e28438155b9e74f1fa885547,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002471,0.005469
EXP-06C,critical_task_agent,0.075,exp06c_critical_task_agent_u075_v3,17927926007862dd8c5e779d7b250971812d1ce28978bb59fde638a5cf041fde,exp06c_critical_task_agent_u075_v4,8ccaac263d234b583366568572ae5fb6ddc05092e28438155b9e74f1fa885547,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.003045,0.005514
EXP-06C,critical_task_agent,0.080,exp06c_critical_task_agent_u080_v3,d3e772ca855dd3e630773a4d3b8241ffb0e43489f6c5c9ad5885413ac9ccd5e4,exp06c_critical_task_agent_u080_v4,b67ad6b81b520a35b5695ff3602f26fe31e41f15d8d10943d3d62499dd6bb060,OPTIMAL,OPTIMAL,42.75,36.75,6.00,1.163265306122448979591836735,false,42.7500,36.7500,43.15,37.15,6.00,0.0,0.0,0.002724,0.005498
EXP-06C,critical_task_agent,0.085,exp06c_critical_task_agent_u085_v3,d3e772ca855dd3e630773a4d3b8241ffb0e43489f6c5c9ad5885413ac9ccd5e4,exp06c_critical_task_agent_u085_v4,b67ad6b81b520a35b5695ff3602f26fe31e41f15d8d10943d3d62499dd6bb060,OPTIMAL,OPTIMAL,42.75,36.75,6.00,1.163265306122448979591836735,false,42.7500,36.7500,43.15,37.15,6.00,0.0,0.0,0.002438,0.005825
EXP-06C,critical_task_agent,0.090,exp06c_critical_task_agent_u090_v3,d3e772ca855dd3e630773a4d3b8241ffb0e43489f6c5c9ad5885413ac9ccd5e4,exp06c_critical_task_agent_u090_v4,b67ad6b81b520a35b5695ff3602f26fe31e41f15d8d10943d3d62499dd6bb060,OPTIMAL,OPTIMAL,42.75,36.75,6.00,1.163265306122448979591836735,false,42.7500,36.7500,43.15,37.15,6.00,0.0,0.0,0.002736,0.005409
EXP-06C,critical_task_agent,0.095,exp06c_critical_task_agent_u095_v3,d3e772ca855dd3e630773a4d3b8241ffb0e43489f6c5c9ad5885413ac9ccd5e4,exp06c_critical_task_agent_u095_v4,99fc99cd9b96fe207877d7273177451310d58f13fca8e5b7ee269aad893093b3,OPTIMAL,OPTIMAL,42.75,36.80,5.95,1.161684782608695652173913043,false,42.7500,36.800,43.15,37.20,5.95,0.0,0.0,0.002645,0.005317
EXP-06C,critical_task_agent,0.100,exp06c_critical_task_agent_u100_v3,d3e772ca855dd3e630773a4d3b8241ffb0e43489f6c5c9ad5885413ac9ccd5e4,exp06c_critical_task_agent_u100_v4,99fc99cd9b96fe207877d7273177451310d58f13fca8e5b7ee269aad893093b3,OPTIMAL,OPTIMAL,42.75,36.80,5.95,1.161684782608695652173913043,false,42.7500,36.800,43.15,37.20,5.95,0.0,0.0,0.002531,0.005095
EXP-06C,critical_task_agent,0.105,exp06c_critical_task_agent_u105_v3,d3e772ca855dd3e630773a4d3b8241ffb0e43489f6c5c9ad5885413ac9ccd5e4,exp06c_critical_task_agent_u105_v4,99fc99cd9b96fe207877d7273177451310d58f13fca8e5b7ee269aad893093b3,OPTIMAL,OPTIMAL,42.75,36.80,5.95,1.161684782608695652173913043,false,42.7500,36.800,43.15,37.20,5.95,0.0,0.0,0.002367,0.005785
EXP-06C,critical_task_agent,0.110,exp06c_critical_task_agent_u110_v3,29322d1484a8793ba6cf436a096825c8fa572178d6910184be9aa682b7eddfea,exp06c_critical_task_agent_u110_v4,89d67360a9141c493b57df7e7252fcb83f6d44796d751fa3390e33ce3d5888d0,OPTIMAL,OPTIMAL,42.60,36.80,5.80,1.157608695652173913043478261,false,42.60,36.800,43.00,37.20,5.80,0.0,0.0,0.002781,0.005125
EXP-06C,critical_task_agent,0.115,exp06c_critical_task_agent_u115_v3,29322d1484a8793ba6cf436a096825c8fa572178d6910184be9aa682b7eddfea,exp06c_critical_task_agent_u115_v4,89d67360a9141c493b57df7e7252fcb83f6d44796d751fa3390e33ce3d5888d0,OPTIMAL,OPTIMAL,42.60,36.80,5.80,1.157608695652173913043478261,false,42.60,36.800,43.00,37.20,5.80,0.0,0.0,0.002721,0.005185
EXP-06C,critical_task_agent,0.120,exp06c_critical_task_agent_u120_v3,29322d1484a8793ba6cf436a096825c8fa572178d6910184be9aa682b7eddfea,exp06c_critical_task_agent_u120_v4,89d67360a9141c493b57df7e7252fcb83f6d44796d751fa3390e33ce3d5888d0,OPTIMAL,OPTIMAL,42.60,36.80,5.80,1.157608695652173913043478261,false,42.60,36.800,43.00,37.20,5.80,0.0,0.0,0.002344,0.005780
EXP-06C,critical_task_agent,0.125,exp06c_critical_task_agent_u125_v3,29322d1484a8793ba6cf436a096825c8fa572178d6910184be9aa682b7eddfea,exp06c_critical_task_agent_u125_v4,89d67360a9141c493b57df7e7252fcb83f6d44796d751fa3390e33ce3d5888d0,OPTIMAL,OPTIMAL,42.60,36.80,5.80,1.157608695652173913043478261,false,42.60,36.800,43.00,37.20,5.80,0.0,0.0,0.002632,0.005306
EXP-06C,critical_task_agent,0.130,exp06c_critical_task_agent_u130_v3,29322d1484a8793ba6cf436a096825c8fa572178d6910184be9aa682b7eddfea,exp06c_critical_task_agent_u130_v4,89d67360a9141c493b57df7e7252fcb83f6d44796d751fa3390e33ce3d5888d0,OPTIMAL,OPTIMAL,42.60,36.80,5.80,1.157608695652173913043478261,false,42.60,36.800,43.00,37.20,5.80,0.0,0.0,0.002975,0.005340
EXP-06C,critical_task_agent,0.135,exp06c_critical_task_agent_u135_v3,29322d1484a8793ba6cf436a096825c8fa572178d6910184be9aa682b7eddfea,exp06c_critical_task_agent_u135_v4,89d67360a9141c493b57df7e7252fcb83f6d44796d751fa3390e33ce3d5888d0,OPTIMAL,OPTIMAL,42.60,36.80,5.80,1.157608695652173913043478261,false,42.60,36.800,43.00,37.20,5.80,0.0,0.0,0.002454,0.005021
EXP-06C,critical_task_agent,0.140,exp06c_critical_task_agent_u140_v3,29322d1484a8793ba6cf436a096825c8fa572178d6910184be9aa682b7eddfea,exp06c_critical_task_agent_u140_v4,89d67360a9141c493b57df7e7252fcb83f6d44796d751fa3390e33ce3d5888d0,OPTIMAL,OPTIMAL,42.60,36.80,5.80,1.157608695652173913043478261,false,42.60,36.800,43.00,37.20,5.80,0.0,0.0,0.002718,0.005968
EXP-06C,critical_task_agent,0.145,exp06c_critical_task_agent_u145_v3,ac0cfae2726581b51f186c328385103ac17b76ba11678487f0ae075bdbbdbc97,exp06c_critical_task_agent_u145_v4,5d1713c60a0f7aea82a1bfd978218616c8a61c94f0cf02087c4c3ffaed04b855,OPTIMAL,OPTIMAL,42.45,36.80,5.65,1.153532608695652173913043478,false,42.4500,36.800,42.85,37.20,5.65,0.0,0.0,0.002818,0.005685
EXP-06C,critical_task_agent,0.150,exp06c_critical_task_agent_u150_v3,ac0cfae2726581b51f186c328385103ac17b76ba11678487f0ae075bdbbdbc97,exp06c_critical_task_agent_u150_v4,5d1713c60a0f7aea82a1bfd978218616c8a61c94f0cf02087c4c3ffaed04b855,OPTIMAL,OPTIMAL,42.45,36.80,5.65,1.153532608695652173913043478,false,42.4500,36.800,42.85,37.20,5.65,0.0,0.0,0.002974,0.005506
EXP-06C,critical_task_agent,0.155,exp06c_critical_task_agent_u155_v3,ac0cfae2726581b51f186c328385103ac17b76ba11678487f0ae075bdbbdbc97,exp06c_critical_task_agent_u155_v4,5d1713c60a0f7aea82a1bfd978218616c8a61c94f0cf02087c4c3ffaed04b855,OPTIMAL,OPTIMAL,42.45,36.80,5.65,1.153532608695652173913043478,false,42.4500,36.800,42.85,37.20,5.65,0.0,0.0,0.002501,0.005652
EXP-06C,critical_task_agent,0.160,exp06c_critical_task_agent_u160_v3,ac0cfae2726581b51f186c328385103ac17b76ba11678487f0ae075bdbbdbc97,exp06c_critical_task_agent_u160_v4,40f5bc6ee56c073778a4d4c5a96003c602d6e4d35b9ad4ef8fba23d1123b0c7d,OPTIMAL,OPTIMAL,42.45,36.85,5.60,1.151967435549525101763907734,false,42.4500,36.8500,42.85,37.25,5.60,0.0,0.0,0.002454,0.005229
EXP-06C,critical_task_agent,0.165,exp06c_critical_task_agent_u165_v3,ac0cfae2726581b51f186c328385103ac17b76ba11678487f0ae075bdbbdbc97,exp06c_critical_task_agent_u165_v4,40f5bc6ee56c073778a4d4c5a96003c602d6e4d35b9ad4ef8fba23d1123b0c7d,OPTIMAL,OPTIMAL,42.45,36.85,5.60,1.151967435549525101763907734,false,42.4500,36.8500,42.85,37.25,5.60,0.0,0.0,0.002899,0.005125
EXP-06C,critical_task_agent,0.170,exp06c_critical_task_agent_u170_v3,ac0cfae2726581b51f186c328385103ac17b76ba11678487f0ae075bdbbdbc97,exp06c_critical_task_agent_u170_v4,40f5bc6ee56c073778a4d4c5a96003c602d6e4d35b9ad4ef8fba23d1123b0c7d,OPTIMAL,OPTIMAL,42.45,36.85,5.60,1.151967435549525101763907734,false,42.4500,36.8500,42.85,37.25,5.60,0.0,0.0,0.002404,0.005932
EXP-06C,critical_task_agent,0.175,exp06c_critical_task_agent_u175_v3,5b3648a0863a522aa62929e45b1f707c54732e8355504fd3d3091509bdc3f1eb,exp06c_critical_task_agent_u175_v4,541d575fcf3c3a9108efa76c92e7aee5ad276d99a695fc264879bf13df4fe507,OPTIMAL,OPTIMAL,42.30,36.85,5.45,1.147896879240162822252374491,false,42.300,36.8500,42.70,37.25,5.45,0.0,0.0,0.002351,0.005426
EXP-06C,critical_task_agent,0.180,exp06c_critical_task_agent_u180_v3,5b3648a0863a522aa62929e45b1f707c54732e8355504fd3d3091509bdc3f1eb,exp06c_critical_task_agent_u180_v4,541d575fcf3c3a9108efa76c92e7aee5ad276d99a695fc264879bf13df4fe507,OPTIMAL,OPTIMAL,42.30,36.85,5.45,1.147896879240162822252374491,false,42.300,36.8500,42.70,37.25,5.45,0.0,0.0,0.002907,0.005700
EXP-06C,critical_task_agent,0.185,exp06c_critical_task_agent_u185_v3,5b3648a0863a522aa62929e45b1f707c54732e8355504fd3d3091509bdc3f1eb,exp06c_critical_task_agent_u185_v4,541d575fcf3c3a9108efa76c92e7aee5ad276d99a695fc264879bf13df4fe507,OPTIMAL,OPTIMAL,42.30,36.85,5.45,1.147896879240162822252374491,false,42.300,36.8500,42.70,37.25,5.45,0.0,0.0,0.002720,0.005536
EXP-06C,critical_task_agent,0.190,exp06c_critical_task_agent_u190_v3,5b3648a0863a522aa62929e45b1f707c54732e8355504fd3d3091509bdc3f1eb,exp06c_critical_task_agent_u190_v4,541d575fcf3c3a9108efa76c92e7aee5ad276d99a695fc264879bf13df4fe507,OPTIMAL,OPTIMAL,42.30,36.85,5.45,1.147896879240162822252374491,false,42.300,36.8500,42.70,37.25,5.45,0.0,0.0,0.002369,0.005320
EXP-06C,critical_task_agent,0.195,exp06c_critical_task_agent_u195_v3,5b3648a0863a522aa62929e45b1f707c54732e8355504fd3d3091509bdc3f1eb,exp06c_critical_task_agent_u195_v4,541d575fcf3c3a9108efa76c92e7aee5ad276d99a695fc264879bf13df4fe507,OPTIMAL,OPTIMAL,42.30,36.85,5.45,1.147896879240162822252374491,false,42.300,36.8500,42.70,37.25,5.45,0.0,0.0,0.002343,0.005576
EXP-06C,critical_task_agent,0.200,exp06c_critical_task_agent_u200_v3,5b3648a0863a522aa62929e45b1f707c54732e8355504fd3d3091509bdc3f1eb,exp06c_critical_task_agent_u200_v4,541d575fcf3c3a9108efa76c92e7aee5ad276d99a695fc264879bf13df4fe507,OPTIMAL,OPTIMAL,42.30,36.85,5.45,1.147896879240162822252374491,false,42.300,36.8500,42.70,37.25,5.45,0.0,0.0,0.002356,0.005472
EXP-06C,critical_task_agent,0.205,exp06c_critical_task_agent_u205_v3,0908b448778b90d15ac2985eede95887b3e130b27df549bb43991a59ea594ee2,exp06c_critical_task_agent_u205_v4,3e1565cca5da373906efa8256187b4a024e84e93500155da864a558b04d6d36d,OPTIMAL,OPTIMAL,42.15,36.85,5.30,1.143826322930800542740841248,false,42.1500,36.8500,42.55,37.25,5.30,0.0,0.0,0.002689,0.005239
EXP-06C,critical_task_agent,0.210,exp06c_critical_task_agent_u210_v3,0908b448778b90d15ac2985eede95887b3e130b27df549bb43991a59ea594ee2,exp06c_critical_task_agent_u210_v4,3e1565cca5da373906efa8256187b4a024e84e93500155da864a558b04d6d36d,OPTIMAL,OPTIMAL,42.15,36.85,5.30,1.143826322930800542740841248,false,42.1500,36.8500,42.55,37.25,5.30,0.0,0.0,0.002601,0.005498
EXP-06C,critical_task_agent,0.215,exp06c_critical_task_agent_u215_v3,0908b448778b90d15ac2985eede95887b3e130b27df549bb43991a59ea594ee2,exp06c_critical_task_agent_u215_v4,3e1565cca5da373906efa8256187b4a024e84e93500155da864a558b04d6d36d,OPTIMAL,OPTIMAL,42.15,36.85,5.30,1.143826322930800542740841248,false,42.1500,36.8500,42.55,37.25,5.30,0.0,0.0,0.003026,0.005252
EXP-06C,critical_task_agent,0.220,exp06c_critical_task_agent_u220_v3,0908b448778b90d15ac2985eede95887b3e130b27df549bb43991a59ea594ee2,exp06c_critical_task_agent_u220_v4,7aeeebd3ac84219d924276e16f044b289c97609a2b2abcaafefca06f324e5c3e,OPTIMAL,OPTIMAL,42.15,36.90,5.25,1.142276422764227642276422764,false,42.1500,36.900,42.55,37.30,5.25,0.0,0.0,0.002457,0.005527
EXP-06C,critical_task_agent,0.225,exp06c_critical_task_agent_u225_v3,0908b448778b90d15ac2985eede95887b3e130b27df549bb43991a59ea594ee2,exp06c_critical_task_agent_u225_v4,7aeeebd3ac84219d924276e16f044b289c97609a2b2abcaafefca06f324e5c3e,OPTIMAL,OPTIMAL,42.15,36.90,5.25,1.142276422764227642276422764,false,42.1500,36.900,42.55,37.30,5.25,0.0,0.0,0.002368,0.005702
EXP-06C,critical_task_agent,0.230,exp06c_critical_task_agent_u230_v3,0908b448778b90d15ac2985eede95887b3e130b27df549bb43991a59ea594ee2,exp06c_critical_task_agent_u230_v4,7aeeebd3ac84219d924276e16f044b289c97609a2b2abcaafefca06f324e5c3e,OPTIMAL,OPTIMAL,42.15,36.90,5.25,1.142276422764227642276422764,false,42.1500,36.900,42.55,37.30,5.25,0.0,0.0,0.002960,0.005578
EXP-06C,critical_task_agent,0.235,exp06c_critical_task_agent_u235_v3,791ea9304c7edcb72f4961cc11c9fd7c55c517cafc49b5cff380d4d5e86615c2,exp06c_critical_task_agent_u235_v4,d198ba9aa6f7a88135285e248a3d8b272fc143be989b17bb9bd99fa4bd8c8af5,OPTIMAL,OPTIMAL,42.00,36.90,5.10,1.138211382113821138211382114,false,42.00,36.900,42.40,37.30,5.10,0.0,0.0,0.002690,0.005580
EXP-06C,critical_task_agent,0.240,exp06c_critical_task_agent_u240_v3,791ea9304c7edcb72f4961cc11c9fd7c55c517cafc49b5cff380d4d5e86615c2,exp06c_critical_task_agent_u240_v4,d198ba9aa6f7a88135285e248a3d8b272fc143be989b17bb9bd99fa4bd8c8af5,OPTIMAL,OPTIMAL,42.00,36.90,5.10,1.138211382113821138211382114,false,42.00,36.900,42.40,37.30,5.10,0.0,0.0,0.002925,0.005453
EXP-06C,critical_task_agent,0.245,exp06c_critical_task_agent_u245_v3,791ea9304c7edcb72f4961cc11c9fd7c55c517cafc49b5cff380d4d5e86615c2,exp06c_critical_task_agent_u245_v4,d198ba9aa6f7a88135285e248a3d8b272fc143be989b17bb9bd99fa4bd8c8af5,OPTIMAL,OPTIMAL,42.00,36.90,5.10,1.138211382113821138211382114,false,42.00,36.900,42.40,37.30,5.10,0.0,0.0,0.002950,0.005611
EXP-06C,critical_task_agent,0.250,exp06c_critical_task_agent_u250_v3,791ea9304c7edcb72f4961cc11c9fd7c55c517cafc49b5cff380d4d5e86615c2,exp06c_critical_task_agent_u250_v4,d198ba9aa6f7a88135285e248a3d8b272fc143be989b17bb9bd99fa4bd8c8af5,OPTIMAL,OPTIMAL,42.00,36.90,5.10,1.138211382113821138211382114,false,42.00,36.900,42.40,37.30,5.10,0.0,0.0,0.003092,0.005625
EXP-06C,critical_task_agent,0.255,exp06c_critical_task_agent_u255_v3,791ea9304c7edcb72f4961cc11c9fd7c55c517cafc49b5cff380d4d5e86615c2,exp06c_critical_task_agent_u255_v4,d198ba9aa6f7a88135285e248a3d8b272fc143be989b17bb9bd99fa4bd8c8af5,OPTIMAL,OPTIMAL,42.00,36.90,5.10,1.138211382113821138211382114,false,42.00,36.900,42.40,37.30,5.10,0.0,0.0,0.003042,0.005447
EXP-06C,critical_task_agent,0.260,exp06c_critical_task_agent_u260_v3,791ea9304c7edcb72f4961cc11c9fd7c55c517cafc49b5cff380d4d5e86615c2,exp06c_critical_task_agent_u260_v4,d198ba9aa6f7a88135285e248a3d8b272fc143be989b17bb9bd99fa4bd8c8af5,OPTIMAL,OPTIMAL,42.00,36.90,5.10,1.138211382113821138211382114,false,42.00,36.900,42.40,37.30,5.10,0.0,0.0,0.002371,0.006019
EXP-06C,critical_task_agent,0.265,exp06c_critical_task_agent_u265_v3,791ea9304c7edcb72f4961cc11c9fd7c55c517cafc49b5cff380d4d5e86615c2,exp06c_critical_task_agent_u265_v4,d198ba9aa6f7a88135285e248a3d8b272fc143be989b17bb9bd99fa4bd8c8af5,OPTIMAL,OPTIMAL,42.00,36.90,5.10,1.138211382113821138211382114,false,42.00,36.900,42.40,37.30,5.10,0.0,0.0,0.002378,0.005376
EXP-06C,critical_task_agent,0.270,exp06c_critical_task_agent_u270_v3,6918a90ecf57dab39f237d25f8e49241874cb8b21ad493262bb0d3b6886a6f57,exp06c_critical_task_agent_u270_v4,664b2a0baa7335ed694808eb522441c2b7717d7614b7d3e20f5224866f4052b0,OPTIMAL,OPTIMAL,41.85,36.90,4.95,1.134146341463414634146341463,false,41.8500,36.900,42.25,37.30,4.95,0.0,0.0,0.002945,0.005081
EXP-06C,critical_task_agent,0.275,exp06c_critical_task_agent_u275_v3,6918a90ecf57dab39f237d25f8e49241874cb8b21ad493262bb0d3b6886a6f57,exp06c_critical_task_agent_u275_v4,664b2a0baa7335ed694808eb522441c2b7717d7614b7d3e20f5224866f4052b0,OPTIMAL,OPTIMAL,41.85,36.90,4.95,1.134146341463414634146341463,false,41.8500,36.900,42.25,37.30,4.95,0.0,0.0,0.002549,0.005488
EXP-06C,critical_task_agent,0.280,exp06c_critical_task_agent_u280_v3,6918a90ecf57dab39f237d25f8e49241874cb8b21ad493262bb0d3b6886a6f57,exp06c_critical_task_agent_u280_v4,664b2a0baa7335ed694808eb522441c2b7717d7614b7d3e20f5224866f4052b0,OPTIMAL,OPTIMAL,41.85,36.90,4.95,1.134146341463414634146341463,false,41.8500,36.900,42.25,37.30,4.95,0.0,0.0,0.002411,0.005705
EXP-06C,critical_task_agent,0.285,exp06c_critical_task_agent_u285_v3,6918a90ecf57dab39f237d25f8e49241874cb8b21ad493262bb0d3b6886a6f57,exp06c_critical_task_agent_u285_v4,b76e7f2b3bc5a49c314167e78cf5e0c4c15a4b169cbdd0dda3bde35d89273533,OPTIMAL,OPTIMAL,41.85,36.95,4.90,1.132611637347767253044654939,false,41.8500,36.9500,42.25,37.35,4.90,0.0,0.0,0.002461,0.005916
EXP-06C,critical_task_agent,0.290,exp06c_critical_task_agent_u290_v3,6918a90ecf57dab39f237d25f8e49241874cb8b21ad493262bb0d3b6886a6f57,exp06c_critical_task_agent_u290_v4,b76e7f2b3bc5a49c314167e78cf5e0c4c15a4b169cbdd0dda3bde35d89273533,OPTIMAL,OPTIMAL,41.85,36.95,4.90,1.132611637347767253044654939,false,41.8500,36.9500,42.25,37.35,4.90,0.0,0.0,0.002407,0.005438
EXP-06C,critical_task_agent,0.295,exp06c_critical_task_agent_u295_v3,6918a90ecf57dab39f237d25f8e49241874cb8b21ad493262bb0d3b6886a6f57,exp06c_critical_task_agent_u295_v4,b76e7f2b3bc5a49c314167e78cf5e0c4c15a4b169cbdd0dda3bde35d89273533,OPTIMAL,OPTIMAL,41.85,36.95,4.90,1.132611637347767253044654939,false,41.8500,36.9500,42.25,37.35,4.90,0.0,0.0,0.002990,0.005619
EXP-06C,critical_task_agent,0.300,exp06c_critical_task_agent_u300_v3,643204136233013ae19824b4771a812c5fbd39b5677cbcf814e6dd6ebfbc1073,exp06c_critical_task_agent_u300_v4,5ba3bcdf255604f2f9d4c44808a1eaf6a52acf1b3844f17bd15452d27406a74b,OPTIMAL,OPTIMAL,41.70,36.95,4.75,1.128552097428958051420838972,false,41.700,36.9500,42.10,37.35,4.75,0.0,0.0,0.002989,0.005158
EXP-06C,critical_task_agent,0.305,exp06c_critical_task_agent_u305_v3,643204136233013ae19824b4771a812c5fbd39b5677cbcf814e6dd6ebfbc1073,exp06c_critical_task_agent_u305_v4,5ba3bcdf255604f2f9d4c44808a1eaf6a52acf1b3844f17bd15452d27406a74b,OPTIMAL,OPTIMAL,41.70,36.95,4.75,1.128552097428958051420838972,false,41.700,36.9500,42.10,37.35,4.75,0.0,0.0,0.002377,0.006069
