experiment_id,scenario_id,schedule_kind,record_type,task_id,phase_id,agent,resource,start,end,duration,request_time,waiting_before
EXP-05,exp05_p04_m06_ro050_lh00,baseline,phase,t04_join,acceptance,2,human,26.25,29.25,3.00,26.25,0.00
EXP-05,exp05_p04_m06_ro050_lh00,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p04_m06_ro050_lh00,baseline,wait,t03,human_2,1,human_queue,27.75,29.25,1.50,27.75,1.50
EXP-05,exp05_p04_m06_ro050_lh00,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p04_m06_ro050_lh00,baseline,wait,t04_part_02,specification,3,human_queue,12.00,14.75,2.75,12.00,2.75
EXP-05,exp05_p04_m06_ro050_lh00,baseline,wait,t04_part_03,specification,4,human_queue,12.00,15.25,3.25,12.00,3.25
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t03,human_1,3,human,13.50000,15.75000,2.25000,13.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t03,agent_1,3,agent,15.75000,29.25000,13.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t03,human_2,3,human,29.25000,31.50000,2.25000,29.25000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_01,specification,1,human,12.00000,12.50000,0.50000,12.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_01,implementation,1,agent,12.50000,16.00000,3.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_02,specification,4,human,13.00000,13.50000,0.50000,13.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_02,implementation,4,agent,13.50000,17.00000,3.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_03,specification,1,human,16.00000,16.50000,0.50000,16.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_03,implementation,1,agent,16.50000,20.00000,3.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_04,specification,2,human,12.50000,13.00000,0.50000,12.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_04,implementation,2,agent,13.00000,16.50000,3.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_05,specification,4,human,17.00000,17.50000,0.50000,17.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_05,implementation,4,agent,17.50000,21.00000,3.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_06,specification,2,human,16.50000,17.00000,0.50000,16.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_part_06,implementation,2,agent,17.00000,20.50000,3.50000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_join,integration,2,agent,21.00000,24.00000,3.00000,,0
EXP-05,exp05_p04_m06_ro050_lh00,exact,phase,t04_join,acceptance,2,human,24.00000,27.00000,3.00000,24.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t03,human_2,1,human,29.750,32.000,2.250,27.75,2.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_01,specification,2,human,14.25,15.000,0.750,12.00,2.25
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_01,implementation,2,agent,15.000,18.250,3.250,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_02,specification,3,human,15.000,15.750,0.750,12.00,3.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_02,implementation,3,agent,15.750,19.000,3.250,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_03,specification,4,human,15.750,16.500,0.750,12.00,3.750
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_03,implementation,4,agent,16.500,19.750,3.250,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_04,specification,2,human,18.250,19.000,0.750,18.250,0.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_04,implementation,2,agent,19.000,22.250,3.250,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_05,specification,3,human,19.000,19.750,0.750,19.000,0.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_05,implementation,3,agent,19.750,23.000,3.250,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_06,specification,4,human,19.750,20.500,0.750,19.750,0.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_part_06,implementation,4,agent,20.500,23.750,3.250,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_join,integration,2,agent,23.750,25.250,1.500,,0
EXP-05,exp05_p04_m06_ro050_lh05,baseline,phase,t04_join,acceptance,2,human,25.250,29.750,4.500,25.250,0.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p04_m06_ro050_lh05,baseline,wait,t03,human_2,1,human_queue,27.75,29.750,2.000,27.75,2.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p04_m06_ro050_lh05,baseline,wait,t04_part_02,specification,3,human_queue,12.00,15.000,3.000,12.00,3.000
EXP-05,exp05_p04_m06_ro050_lh05,baseline,wait,t04_part_03,specification,4,human_queue,12.00,15.750,3.750,12.00,3.750
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t03,human_1,3,human,13.50000,15.75000,2.25000,13.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t03,agent_1,3,agent,15.75000,29.25000,13.50000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t03,human_2,3,human,29.75000,32.00000,2.25000,29.25000,0.50000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_01,specification,1,human,12.00000,12.75000,0.75000,12.00000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_01,implementation,1,agent,12.75000,16.00000,3.25000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_02,specification,2,human,19.75000,20.50000,0.75000,19.75000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_02,implementation,2,agent,20.50000,23.75000,3.25000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_03,specification,4,human,17.25000,18.00000,0.75000,17.25000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_03,implementation,4,agent,18.00000,21.25000,3.25000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_04,specification,1,human,16.50000,17.25000,0.75000,16.50000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_04,implementation,1,agent,17.25000,20.50000,3.25000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_05,specification,4,human,12.75000,13.50000,0.75000,12.75000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_05,implementation,4,agent,13.50000,16.75000,3.25000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_06,specification,2,human,15.75000,16.50000,0.75000,15.75000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_part_06,implementation,2,agent,16.50000,19.75000,3.25000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_join,integration,2,agent,23.75000,25.25000,1.50000,,0
EXP-05,exp05_p04_m06_ro050_lh05,exact,phase,t04_join,acceptance,2,human,25.25000,29.75000,4.50000,25.25000,0.00000
EXP-05,exp05_p04_m06_ro050_lh05,exact,wait,t03,human_2,3,human_queue,29.25000,29.75000,0.50000,29.25000,0.50000
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_01,specification,2,human,14.25,14.75,0.50,12.00,2.25
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_01,implementation,2,agent,14.75,18.75,4.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_02,specification,3,human,14.75,15.25,0.50,12.00,2.75
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_02,implementation,3,agent,15.25,19.25,4.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_03,specification,4,human,15.25,15.75,0.50,12.00,3.25
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_03,implementation,4,agent,15.75,19.75,4.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_04,specification,2,human,18.75,19.25,0.50,18.75,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_04,implementation,2,agent,19.25,23.25,4.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_05,specification,3,human,19.25,19.75,0.50,19.25,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_05,implementation,3,agent,19.75,23.75,4.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_06,specification,4,human,19.75,20.25,0.50,19.75,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_part_06,implementation,4,agent,20.25,24.25,4.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_join,integration,2,agent,24.25,30.25,6.00,,0
EXP-05,exp05_p04_m06_ro100_lh00,baseline,phase,t04_join,acceptance,2,human,30.25,33.25,3.00,30.25,0.00
EXP-05,exp05_p04_m06_ro100_lh00,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p04_m06_ro100_lh00,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p04_m06_ro100_lh00,baseline,wait,t04_part_02,specification,3,human_queue,12.00,14.75,2.75,12.00,2.75
EXP-05,exp05_p04_m06_ro100_lh00,baseline,wait,t04_part_03,specification,4,human_queue,12.00,15.25,3.25,12.00,3.25
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t03,human_1,3,human,13.50000,15.75000,2.25000,13.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t03,agent_1,3,agent,15.75000,29.25000,13.50000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t03,human_2,3,human,31.00000,33.25000,2.25000,29.25000,1.75000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_01,specification,1,human,17.50000,18.00000,0.50000,17.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_01,implementation,1,agent,18.00000,22.00000,4.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_02,specification,4,human,16.50000,17.00000,0.50000,16.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_02,implementation,4,agent,17.00000,21.00000,4.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_03,specification,1,human,13.00000,13.50000,0.50000,13.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_03,implementation,1,agent,13.50000,17.50000,4.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_04,specification,2,human,12.50000,13.00000,0.50000,12.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_04,implementation,2,agent,13.00000,17.00000,4.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_05,specification,4,human,12.00000,12.50000,0.50000,12.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_05,implementation,4,agent,12.50000,16.50000,4.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_06,specification,2,human,17.00000,17.50000,0.50000,17.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_part_06,implementation,2,agent,17.50000,21.50000,4.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_join,integration,2,agent,22.00000,28.00000,6.00000,,0
EXP-05,exp05_p04_m06_ro100_lh00,exact,phase,t04_join,acceptance,2,human,28.00000,31.00000,3.00000,28.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh00,exact,wait,t03,human_2,3,human_queue,29.25000,31.00000,1.75000,29.25000,1.75000
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_01,specification,2,human,14.25,15.250,1.000,12.00,2.25
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_01,implementation,2,agent,15.250,18.750,3.500,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_02,specification,3,human,15.250,16.250,1.000,12.00,3.250
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_02,implementation,3,agent,16.250,19.750,3.500,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_03,specification,4,human,16.250,17.250,1.000,12.00,4.250
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_03,implementation,4,agent,17.250,20.750,3.500,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_04,specification,2,human,18.750,19.750,1.000,18.750,0.000
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_04,implementation,2,agent,19.750,23.250,3.500,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_05,specification,3,human,19.750,20.750,1.000,19.750,0.000
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_05,implementation,3,agent,20.750,24.250,3.500,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_06,specification,4,human,20.750,21.750,1.000,20.750,0.000
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_part_06,implementation,4,agent,21.750,25.250,3.500,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_join,integration,2,agent,25.250,28.250,3.000,,0
EXP-05,exp05_p04_m06_ro100_lh05,baseline,phase,t04_join,acceptance,2,human,30.00,36.000,6.000,28.250,1.750
EXP-05,exp05_p04_m06_ro100_lh05,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p04_m06_ro100_lh05,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p04_m06_ro100_lh05,baseline,wait,t04_part_02,specification,3,human_queue,12.00,15.250,3.250,12.00,3.250
EXP-05,exp05_p04_m06_ro100_lh05,baseline,wait,t04_part_03,specification,4,human_queue,12.00,16.250,4.250,12.00,4.250
EXP-05,exp05_p04_m06_ro100_lh05,baseline,wait,t04_join,acceptance,2,human_queue,28.250,30.00,1.750,28.250,1.750
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t02,human_1,1,human,0.00000,1.50000,1.50000,0.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t02,agent_1,1,agent,1.50000,10.50000,9.00000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t02,human_2,1,human,10.50000,12.00000,1.50000,10.50000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t03,human_1,3,human,15.00000,17.25000,2.25000,15.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t03,agent_1,3,agent,18.75625,32.25625,13.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t03,human_2,3,human,32.75000,35.00000,2.25000,32.25625,0.49375
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_01,specification,1,human,13.00000,14.00000,1.00000,13.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_01,implementation,1,agent,14.00000,17.50000,3.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_02,specification,1,human,18.25000,19.25000,1.00000,18.25000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_02,implementation,1,agent,19.25000,22.75000,3.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_03,specification,4,human,19.25000,20.25000,1.00000,19.25000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_03,implementation,4,agent,20.25000,23.75000,3.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_04,specification,2,human,17.25000,18.25000,1.00000,17.25000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_04,implementation,2,agent,18.25000,21.75000,3.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_05,specification,4,human,14.00000,15.00000,1.00000,14.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_05,implementation,4,agent,15.00000,18.50000,3.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_06,specification,2,human,12.00000,13.00000,1.00000,12.00000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_part_06,implementation,2,agent,13.00625,16.50625,3.50000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_join,integration,2,agent,23.75000,26.75000,3.00000,,0
EXP-05,exp05_p04_m06_ro100_lh05,exact,phase,t04_join,acceptance,2,human,26.75000,32.75000,6.00000,26.75000,0.00000
EXP-05,exp05_p04_m06_ro100_lh05,exact,wait,t03,human_2,3,human_queue,32.25625,32.75000,0.49375,32.25625,0.49375
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t01,human_1,2,human,1.50,2.25,0.75,0,1.50
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t01,agent_1,2,agent,2.25,6.75,4.50,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t01,human_2,2,human,6.75,7.50,0.75,6.75,0.00
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t02,human_1,1,human,0,1.50,1.50,0,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t02,agent_1,1,agent,1.50,10.50,9.00,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t02,human_2,1,human,10.50,12.00,1.50,10.50,0.00
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t03,human_1,1,human,12.00,14.25,2.25,12.00,0.00
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t03,agent_1,1,agent,14.25,27.75,13.50,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t03,human_2,1,human,27.75,30.00,2.25,27.75,0.00
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_01,specification,2,human,14.25,14.625,0.375,12.00,2.25
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_01,implementation,2,agent,14.625,16.875,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_02,specification,3,human,14.625,15.000,0.375,12.00,2.625
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_02,implementation,3,agent,15.000,17.250,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_03,specification,4,human,15.000,15.375,0.375,12.00,3.000
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_03,implementation,4,agent,15.375,17.625,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_04,specification,2,human,16.875,17.250,0.375,16.875,0.000
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_04,implementation,2,agent,17.250,19.500,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_05,specification,3,human,17.250,17.625,0.375,17.250,0.000
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_05,implementation,3,agent,17.625,19.875,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_06,specification,4,human,17.625,18.000,0.375,17.625,0.000
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_06,implementation,4,agent,18.000,20.250,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_07,specification,2,human,19.500,19.875,0.375,19.500,0.000
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_07,implementation,2,agent,19.875,22.125,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_08,specification,3,human,19.875,20.250,0.375,19.875,0.000
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_part_08,implementation,3,agent,20.250,22.500,2.250,,0
EXP-05,exp05_p04_m08_ro000_lh00,baseline,phase,t04_join,acceptance,2,human,22.500,25.500,3.000,22.500,0.000
EXP-05,exp05_p04_m08_ro000_lh00,baseline,wait,t01,human_1,2,human_queue,0,1.50,1.50,0,1.50
EXP-05,exp05_p04_m08_ro000_lh00,baseline,wait,t04_part_01,specification,2,human_queue,12.00,14.25,2.25,12.00,2.25
EXP-05,exp05_p04_m08_ro000_lh00,baseline,wait,t04_part_02,specification,3,human_queue,12.00,14.625,2.625,12.00,2.625
EXP-05,exp05_p04_m08_ro000_lh00,baseline,wait,t04_part_03,specification,4,human_queue,12.00,15.000,3.000,12.00,3.000
EXP-05,exp05_p04_m08_ro000_lh00,exact,phase,t01,human_1,2,human,1.50000,2.25000,0.75000,1.50000,0.00000
EXP-05,exp05_p04_m08_ro000_lh00,exact,phase,t01,agent_1,2,agent,2.25000,6.75000,4.50000,,0
EXP-05,exp05_p04_m08_ro000_lh00,exact,phase,t01,human_2,2,human,6.75000,7.50000,0.75000,6.75000,0.00000
