experiment_id,dag_id,cell_id,task_count,topology_family,weight_type,rho_l_bin,human_concentration_bin,observation_seed,claim,component,variant,phase_profile,P,C,gamma,selected_task_id,B4,active_branches,L4,W4,H,rho_l,rho_h_cp,policy_makespan,policy_queue,policy_blocked_any,policy_tightness_relative_gap
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s00,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,0,C3,decomposition,"P=4,m=3,r_o=0",io,4,1,1,t64,342.2000,critical_path,342.2000,768.0000,254.4000,0.4455729166666666666666666667,0.7437106918238993710691823899,378.9000,65.4000,61.6000,0.107247223845704266510812390
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s00,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,0,C3,decomposition,"P=4,m=3,r_o=0.10",io,4,1,1,t64,343.800000,critical_path,343.800000,770.400000,255.600000,0.4462616822429906542056074766,0.7433489827856025039123630673,380.900000,66.000000,62.000000,0.107911576497963932518906341
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C1,phase_profile,alternating_sync,alternating_sync,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,385.20,57.60,50.00,0.106896551724137931034482759
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C1,phase_profile,alternating_staggered,alternating_staggered,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,384.35,65.75,60.35,0.104454022988505747126436782
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,base,P=1,io,1,1,1,,768.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,768.00,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,base,P=2,io,2,1,1,,384.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,447.60,66.60,66.60,0.165625
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,base,P=4,io,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,398.40,88.80,75.60,0.144827586206896551724137931
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,base,P=8,io,8,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,398.40,88.80,75.60,0.144827586206896551724137931
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,agent_cost,P=1,io,1,1.000,1,,768.00000,work,348.00000,768.00000,254.40,0.453125,0.7523584905660377358490566038,768.00000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,agent_cost,P=2,io,2,1.060,1,,399.40800,work,364.59600,798.81600,254.40,0.4564205023434683331330368946,0.2806603773584905660377358491,460.83600,56.79600,56.79600,0.153797620478307895685614710
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,agent_cost,P=4,io,4,1.210,1,,406.08600,critical_path,406.08600,875.85600,254.40,0.4636447087192415191538335069,0.2806603773584905660377358491,446.10600,76.68000,66.28800,0.098550553331067803371699591
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,agent_cost,P=8,io,8,1.630,1,,522.25800,critical_path,522.25800,1091.56800,254.40,0.4784475176993096169913372323,0.2806603773584905660377358491,550.96800,57.46200,50.31000,0.054972829521041324402881335
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,human_cost,P=1,io,1,1,1.00,,768.0000,work,348.0000,768.0000,254.40,0.453125,0.7523584905660377358490566038,768.0000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,human_cost,P=2,io,2,1,1.10,,396.7200,work,367.1400,793.4400,254.40,0.4627192982456140350877192982,0.7523584905660377358490566038,441.4200,36.1200,36.1200,0.112673926194797338173018754
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,human_cost,P=4,io,4,1,1.30,,405.4200,critical_path,405.4200,844.3200,254.40,0.4801733939738487777146105742,0.7523584905660377358490566038,450.3000,120.4500,100.5000,0.110700014799467219180109516
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C2,human_cost,P=8,io,8,1,1.70,,481.9800,critical_path,481.9800,946.0800,254.40,0.5094495180111618467782851344,0.7523584905660377358490566038,525.0900,178.1100,140.7000,0.089443545375326777044690651
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C3,decomposition,"P=1,m=1",io,1,1,1,,768.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,768.00,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C3,decomposition,"P=1,m=3,r_o=0",io,1,1,1,t64,768.0000,work,342.2000,768.0000,254.4000,0.4455729166666666666666666667,0.7437106918238993710691823899,768.0000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C3,decomposition,"P=1,m=3,r_o=0.10",io,1,1,1,t64,770.400000,work,343.800000,770.400000,255.600000,0.4462616822429906542056074766,0.7433489827856025039123630673,770.400000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C3,decomposition,"P=4,m=1",io,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,398.40,88.80,75.60,0.144827586206896551724137931
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C3,decomposition,"P=4,m=3,r_o=0",io,4,1,1,t64,342.2000,critical_path,342.2000,768.0000,254.4000,0.4455729166666666666666666667,0.7437106918238993710691823899,394.8000,92.1000,77.8000,0.153711279953243717124488603
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s01,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,1,C3,decomposition,"P=4,m=3,r_o=0.10",io,4,1,1,t64,343.800000,critical_path,343.800000,770.400000,255.600000,0.4462616822429906542056074766,0.7433489827856025039123630673,396.800000,92.700000,78.200000,0.154159394997091332169866201
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C1,phase_profile,alternating_sync,alternating_sync,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,384.30,59.95,56.05,0.104310344827586206896551724
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C1,phase_profile,alternating_staggered,alternating_staggered,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,392.90,71.10,65.80,0.129022988505747126436781609
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,base,P=1,io,1,1,1,,768.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,768.00,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,base,P=2,io,2,1,1,,384.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,453.60,71.70,71.70,0.18125
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,base,P=4,io,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,402.30,93.00,73.20,0.156034482758620689655172414
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,base,P=8,io,8,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,402.30,93.00,73.20,0.156034482758620689655172414
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,agent_cost,P=1,io,1,1.000,1,,768.00000,work,348.00000,768.00000,254.40,0.453125,0.7523584905660377358490566038,768.00000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,agent_cost,P=2,io,2,1.060,1,,399.40800,work,364.59600,798.81600,254.40,0.4564205023434683331330368946,0.2806603773584905660377358491,461.73600,76.34400,76.34400,0.156050955414012738853503185
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,agent_cost,P=4,io,4,1.210,1,,406.08600,critical_path,406.08600,875.85600,254.40,0.4636447087192415191538335069,0.2806603773584905660377358491,452.79000,91.46400,70.89600,0.115010121008850342045773555
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,agent_cost,P=8,io,8,1.630,1,,522.25800,critical_path,522.25800,1091.56800,254.40,0.4784475176993096169913372323,0.2806603773584905660377358491,548.76600,56.08800,46.26000,0.050756522638236274025481658
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,human_cost,P=1,io,1,1,1.00,,768.0000,work,348.0000,768.0000,254.40,0.453125,0.7523584905660377358490566038,768.0000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,human_cost,P=2,io,2,1,1.10,,396.7200,work,367.1400,793.4400,254.40,0.4627192982456140350877192982,0.7523584905660377358490566038,449.1900,48.5100,48.5100,0.132259528130671506352087114
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,human_cost,P=4,io,4,1,1.30,,405.4200,critical_path,405.4200,844.3200,254.40,0.4801733939738487777146105742,0.7523584905660377358490566038,454.3200,124.9800,109.4700,0.120615657836317892555867989
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C2,human_cost,P=8,io,8,1,1.70,,481.9800,critical_path,481.9800,946.0800,254.40,0.5094495180111618467782851344,0.7523584905660377358490566038,529.5900,170.2800,152.3400,0.098780032366488236026391137
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C3,decomposition,"P=1,m=1",io,1,1,1,,768.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,768.00,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C3,decomposition,"P=1,m=3,r_o=0",io,1,1,1,t64,768.0000,work,342.2000,768.0000,254.4000,0.4455729166666666666666666667,0.7437106918238993710691823899,768.0000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C3,decomposition,"P=1,m=3,r_o=0.10",io,1,1,1,t64,770.400000,work,343.800000,770.400000,255.600000,0.4462616822429906542056074766,0.7433489827856025039123630673,770.400000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C3,decomposition,"P=4,m=1",io,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,402.30,93.00,73.20,0.156034482758620689655172414
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C3,decomposition,"P=4,m=3,r_o=0",io,4,1,1,t64,342.2000,critical_path,342.2000,768.0000,254.4000,0.4455729166666666666666666667,0.7437106918238993710691823899,398.7000,96.3000,75.4000,0.165108123904149620105201636
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s02,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,2,C3,decomposition,"P=4,m=3,r_o=0.10",io,4,1,1,t64,343.800000,critical_path,343.800000,770.400000,255.600000,0.4462616822429906542056074766,0.7433489827856025039123630673,400.700000,96.900000,75.800000,0.165503199534613147178592205
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C1,phase_profile,alternating_sync,alternating_sync,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,382.55,52.20,48.40,0.099281609195402298850574713
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C1,phase_profile,alternating_staggered,alternating_staggered,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,394.15,79.30,73.10,0.132614942528735632183908046
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,base,P=1,io,1,1,1,,768.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,768.00,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,base,P=2,io,2,1,1,,384.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,454.20,68.10,68.10,0.1828125
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,base,P=4,io,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,399.30,92.40,76.20,0.147413793103448275862068966
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,base,P=8,io,8,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,399.30,92.40,76.20,0.147413793103448275862068966
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,agent_cost,P=1,io,1,1.000,1,,768.00000,work,348.00000,768.00000,254.40,0.453125,0.7523584905660377358490566038,768.00000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,agent_cost,P=2,io,2,1.060,1,,399.40800,work,364.59600,798.81600,254.40,0.4564205023434683331330368946,0.2806603773584905660377358491,462.32400,72.75600,72.75600,0.157523134238673236389856988
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,agent_cost,P=4,io,4,1.210,1,,406.08600,critical_path,406.08600,875.85600,254.40,0.4636447087192415191538335069,0.2806603773584905660377358491,444.19800,75.58800,65.41200,0.093852041193244780662224258
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,agent_cost,P=8,io,8,1.630,1,,522.25800,critical_path,522.25800,1091.56800,254.40,0.4784475176993096169913372323,0.2806603773584905660377358491,549.42600,48.96600,45.41400,0.052020265845616534356582379
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,human_cost,P=1,io,1,1,1.00,,768.0000,work,348.0000,768.0000,254.40,0.453125,0.7523584905660377358490566038,768.0000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,human_cost,P=2,io,2,1,1.10,,396.7200,work,367.1400,793.4400,254.40,0.4627192982456140350877192982,0.7523584905660377358490566038,462.5700,75.2700,75.2700,0.165986085904416212946158500
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,human_cost,P=4,io,4,1,1.30,,405.4200,critical_path,405.4200,844.3200,254.40,0.4801733939738487777146105742,0.7523584905660377358490566038,446.1300,100.0800,88.5600,0.100414385082137043066449608
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C2,human_cost,P=8,io,8,1,1.70,,481.9800,critical_path,481.9800,946.0800,254.40,0.5094495180111618467782851344,0.7523584905660377358490566038,521.9400,168.0300,144.4800,0.082908004481513755757500311
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C3,decomposition,"P=1,m=1",io,1,1,1,,768.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,768.00,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C3,decomposition,"P=1,m=3,r_o=0",io,1,1,1,t64,768.0000,work,342.2000,768.0000,254.4000,0.4455729166666666666666666667,0.7437106918238993710691823899,768.0000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C3,decomposition,"P=1,m=3,r_o=0.10",io,1,1,1,t64,770.400000,work,343.800000,770.400000,255.600000,0.4462616822429906542056074766,0.7433489827856025039123630673,770.400000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C3,decomposition,"P=4,m=1",io,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,399.30,92.40,76.20,0.147413793103448275862068966
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C3,decomposition,"P=4,m=3,r_o=0",io,4,1,1,t64,342.2000,critical_path,342.2000,768.0000,254.4000,0.4455729166666666666666666667,0.7437106918238993710691823899,395.7000,95.7000,78.4000,0.156341320864991233196960842
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s03,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,3,C3,decomposition,"P=4,m=3,r_o=0.10",io,4,1,1,t64,343.800000,critical_path,343.800000,770.400000,255.600000,0.4462616822429906542056074766,0.7433489827856025039123630673,397.700000,96.300000,78.800000,0.156777196044211751018033741
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C1,phase_profile,alternating_sync,alternating_sync,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,384.30,60.50,53.65,0.104310344827586206896551724
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C1,phase_profile,alternating_staggered,alternating_staggered,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,386.70,62.60,59.25,0.111206896551724137931034483
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,base,P=1,io,1,1,1,,768.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,768.00,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,base,P=2,io,2,1,1,,384.00,work,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,438.30,59.10,59.10,0.14140625
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,base,P=4,io,4,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,402.60,89.10,73.50,0.156896551724137931034482759
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,base,P=8,io,8,1,1,,348.00,critical_path,348.00,768.00,254.40,0.453125,0.7523584905660377358490566038,402.60,89.10,73.50,0.156896551724137931034482759
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,agent_cost,P=1,io,1,1.000,1,,768.00000,work,348.00000,768.00000,254.40,0.453125,0.7523584905660377358490566038,768.00000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,agent_cost,P=2,io,2,1.060,1,,399.40800,work,364.59600,798.81600,254.40,0.4564205023434683331330368946,0.2806603773584905660377358491,469.26000,69.14400,69.14400,0.174888835476505227737050835
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,agent_cost,P=4,io,4,1.210,1,,406.08600,critical_path,406.08600,875.85600,254.40,0.4636447087192415191538335069,0.2806603773584905660377358491,446.98200,78.75600,65.08800,0.100707731859753845244603360
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,agent_cost,P=8,io,8,1.630,1,,522.25800,critical_path,522.25800,1091.56800,254.40,0.4784475176993096169913372323,0.2806603773584905660377358491,545.26200,52.95600,41.28000,0.044047195064508346449456016
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,human_cost,P=1,io,1,1,1.00,,768.0000,work,348.0000,768.0000,254.40,0.453125,0.7523584905660377358490566038,768.0000,0,0,0
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,human_cost,P=2,io,2,1,1.10,,396.7200,work,367.1400,793.4400,254.40,0.4627192982456140350877192982,0.7523584905660377358490566038,464.7300,77.4300,77.4300,0.171430732002419842710223835
EXP-07,exp07_n64_mixed_homogeneous_rhhigh_s04,n64_mixed_homogeneous_rhhigh,64,mixed,homogeneous,medium,high,4,C2,human_cost,P=4,io,4,1,1.30,,405.4200,critical_path,405.4200,844.3200,254.40,0.4801733939738487777146105742,0.7523584905660377358490566038,458.1900,129.3600,98.4000,0.130161314192689063193725026
